age;nationality;gender;Activites_label;Produits;Relation;Pays;isPEP;famCode;VoieDeDistribution;riskLevel (Y)
66;Tunisie;homme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;M;Courtiers;RM
43;Tunisie;homme;DROITS  ACTIVITES JURIDIQUES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
33;Tunisie;homme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
25;Tunisie;femme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
32;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;Adherent;TUNISIE;FALSE;C;Agences;RM
55;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
66;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
60;Tunisie;homme;INDUSTRIES MECANIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RF
30;Tunisie;homme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Courtiers;RM
27;Tunisie;homme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Courtiers;RM
28;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
50;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
22;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
36;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
49;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
35;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
34;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Adherent;TUNISIE;FALSE;C;Agences;RM
36;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
38;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
26;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
30;Tunisie;femme;DROITS  ACTIVITES JURIDIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
29;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
30;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Agences;RM
25;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
37;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
26;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Agences;RM
31;Tunisie;homme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Agences;RM
24;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Agences;RM
25;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Agences;RM
45;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
27;Tunisie;femme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Agences;RM
48;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
37;Tunisie;femme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
45;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
44;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
29;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
64;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
48;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
68;Tunisie;homme;AUTRES INDUSTRIES;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RE
22;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
22;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
65;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
50;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
59;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
81;Tunisie;homme;AUTRES INDUSTRIES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
38;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RM
44;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
26;Tunisie;homme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Courtiers;RM
40;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
59;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;SANTE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
47;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;SANTE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
62;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Personnel;TUNISIE;FALSE;M;Agences;RM
39;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
45;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
26;Tunisie;homme;AUTRES SERVICES;SANTE;Adherent;TUNISIE;FALSE;C;Courtiers;RM
43;Tunisie;femme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
53;Tunisie;femme;ARTS COMMUNICATIONS  MULTIMEDIAS ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
70;Tunisie;homme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
65;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
31;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
29;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Epargne;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
72;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
27;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Epargne;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
65;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
31;Tunisie;femme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
39;Tunisie;homme;BOULANGERIE  PATISSERIES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
68;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
35;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
45;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
56;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
49;Tunisie;homme;LOISIRS  SPORTS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
63;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Courtiers;RM
43;Tunisie;homme;ASSOCIATIONS ORGANISMES POLITIQUES PATRONALS  PROFESSIONNELS;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
48;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
66;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
35;Tunisie;homme;ARTISANATS ;AUTOMOBILE;curateur;TUNISIE;FALSE;M;Courtiers;RM
31;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
47;Tunisie;femme;AUTRES INDUSTRIES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
62;Tunisie;femme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
61;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
64;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
62;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
30;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
25;Tunisie;homme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;C;Agences;RM
40;Tunisie;femme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;M;Courtiers;RM
33;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;Prevoyance;Adherent;TUNISIE;FALSE;C;Agences;RM
20;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
69;Tunisie;homme;TRANSPORTS AERIENS  SERVICES CONNEXES ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
35;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
57;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
66;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
37;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
59;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
47;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;curateur;TUNISIE;FALSE;M;Courtiers;RE
30;Tunisie;homme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
25;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
69;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
28;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
43;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Epargne;Personnel;TUNISIE;FALSE;M;Bureaux directs;RM
32;Tunisie;femme;SERVICES  MATERIELS INFORMATIQUES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
33;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Epargne;Personnel;TUNISIE;FALSE;C;Bureaux directs;RM
28;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Epargne;Personnel;TUNISIE;FALSE;C;Bureaux directs;RM
33;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Epargne;Personnel;TUNISIE;FALSE;M;Bureaux directs;RM
40;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
44;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;INCENDIE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
24;Tunisie;homme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RF
31;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
35;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
30;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
25;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
36;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
32;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
47;Tunisie;femme;MEDECINS PHARMACIENS  AUTRES AUXILIAIRES DE SANTE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RM
36;Tunisie;femme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RM
58;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
46;Tunisie;homme;ARTISANATS ;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
67;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
32;Tunisie;homme;ARTISANATS ;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
28;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
36;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
14;Tunisie;homme;AUTRES INDUSTRIES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
72;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;V;Courtiers;RM
43;Tunisie;homme;INDUSTRIES INFORMATIQUES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
49;Tunisie;homme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
41;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
42;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
29;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RF
62;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RF
70;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
48;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Transport;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
62;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
36;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
79;Tunisie;homme;ARTISANATS ;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
19;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
49;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
44;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
24;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
27;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
40;Tunisie;homme;AUTRES SERVICES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
55;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
14;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
56;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
40;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
48;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
38;Tunisie;femme;MEDECINS PHARMACIENS  AUTRES AUXILIAIRES DE SANTE;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RM
55;Tunisie;femme;ETUDES SCIENTIFIQUES TECHNIQUES CONSEILS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
38;Tunisie;homme;ARTISANATS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
23;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;C;Agences;RM
49;Tunisie;homme;AUTRES SERVICES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
55;Tunisie;homme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
25;Tunisie;homme;COMMERCES NEGOCES DISTRIBUTIONS  LIVRAISON;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RM
40;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
37;Tunisie;homme;SERVICES  MATERIELS INFORMATIQUES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
43;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
45;Tunisie;homme;AUTRES SERVICES;Prevoyance;Adherent;TUNISIE;FALSE;M;Agences;RM
43;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
32;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
56;Tunisie;femme;TRANSPORTS ROUTIERS FERROVIAIRES SERVICES CONNEXES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
30;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;SANTE;Adherent;TUNISIE;FALSE;C;Agences;RM
46;Tunisie;femme;ENSEIGNEMENTS  ACTIVITES CULTURELLES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
70;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Membre;TUNISIE;FALSE;M;Agences;RM
51;Tunisie;femme;MEDECINS PHARMACIENS  AUTRES AUXILIAIRES DE SANTE;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RM
29;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Courtiers;RM
39;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;SANTE;Adherent;TUNISIE;FALSE;M;Agences;RM
32;Tunisie;homme;LOISIRS  SPORTS ;Autres risques;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
52;Tunisie;femme;MEDECINS PHARMACIENS  AUTRES AUXILIAIRES DE SANTE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
59;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;conjoint(e);TUNISIE;FALSE;M;Agences;RM
24;Tunisie;homme;AUTRES INDUSTRIES;AUTOMOBILE;Membre;TUNISIE;FALSE;C;Agences;RM
64;Tunisie;homme;MEDECINS PHARMACIENS  AUTRES AUXILIAIRES DE SANTE;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
27;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;C;Agences;RM
65;Tunisie;femme;SANS ACTIVITES PECUNIAIRES ;AUTOMOBILE;Adherent;TUNISIE;FALSE;M;Agences;RM
57;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RF
38;Tunisie;homme;RECHERCHE  DEVELOPPEMENT;Autres risques;Personnel;TUNISIE;FALSE;M;Agences;RM
40;Tunisie;homme;SERVICES POSTES  TELECOMMUNICATIONS ;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RF
43;Tunisie;homme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
42;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
74;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
48;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
50;Tunisie;homme;INDUSTRIES BOIS  AMEUBLEMENTS ;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Bureaux directs;RF
33;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;Adherent;TUNISIE;FALSE;C;Agences;RM
33;Tunisie;homme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;SANTE;Adherent;TUNISIE;FALSE;C;Bureaux directs;RF
19;Tunisie;femme;AUTRES INDUSTRIES;Autres risques;Personnel;TUNISIE;FALSE;C;Agences;RM
30;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;SANTE;Adherent;TUNISIE;FALSE;C;Bureaux directs;RF
34;Tunisie;homme;AGRICULTURES ELEVAGES  CHASSE;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
23;Tunisie;femme;SERVICES  MATERIELS INFORMATIQUES ;SANTE;Adherent;TUNISIE;FALSE;C;Bureaux directs;RM
39;Tunisie;femme;AUTRES SERVICES;AUTOMOBILE;lui-elle-meme;TUNISIE;FALSE;M;Agences;RM
30;Tunisie;femme;BANQUES ASSURANCES  ETABLISSEMENTS FINANCIERS;SANTE;Adherent;TUNISIE;FALSE;C;Bureaux directs;RF
43;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
33;Tunisie;homme;ENERGIES ELECTRICITESPETROLES GAZ MINERAIS  MATIERES PREMIERES;Prevoyance;lui-elle-meme;TUNISIE;FALSE;C;Bureaux directs;RF
53;Tunisie;femme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;AUTOMOBILE;Dirigeant;TUNISIE;FALSE;M;Agences;RM
43;Tunisie;homme;ADMINISTRATIONS  FONCTIONS PUBLIQUES;Autres risques;Adherent;TUNISIE;FALSE;M;Agences;RM
39;Tunisie;homme;ARTISANATS ;Prevoyance;Membre;TUNISIE;FALSE;M;Agences;RM
52;Tunisie;femme;AUTRES SERVICES;Autres risques;lui-elle-meme;TUNISIE;FALSE;M;Courtiers;RM
